PACKAGE,ELAPSED_TIME,HOUR_GPS,MIN_GPS,SEC_GPS,CENT_GPS,HOUR_PC,MIN_PC,SEC_PC,CENT_PC,VEL_RODA,ROTACAO,TEMP,FLUIDO,AX,AY,AZ,ROLL,PITCH,HEADING,LAT,LON,ALT,VEL_GPS,SAT,HDOP,RSSI,CHECKSUM
29,15000,16,9,10,0,13,9,11,2.5429,525,0.0,0,0,0,0,0,0,0,0,-202653961,-402626380,128,525,7,147,233,227
30,15500,16,9,11,0,13,9,11,51.7188,255,0.0,0,0,0,0,0,0,0,0,-202653903,-402626342,130,255,7,147,231,30
31,16000,16,9,11,0,13,9,12,2.8306,255,0.0,0,0,0,0,0,0,0,0,-202653903,-402626342,130,255,7,147,224,21
32,16500,16,9,12,0,13,9,12,52.5983,157,0.0,0,0,0,0,0,0,0,0,-202653884,-402626342,128,157,9,147,221,92
33,17000,16,9,12,0,13,9,13,1.8197,157,0.0,0,0,0,0,0,0,0,0,-202653884,-402626342,128,157,9,147,222,83
34,17500,16,9,13,0,13,9,13,51.532,75,0.0,0,0,0,0,0,0,0,0,-202653903,-402626380,128,75,9,147,221,110
35,18000,16,9,13,0,13,9,14,2.5948,75,0.0,0,0,0,0,0,0,0,0,-202653903,-402626380,128,75,9,147,223,101
36,18500,16,9,14,0,13,9,14,52.5969,62,0.0,0,0,0,0,0,0,0,0,-202653942,-402626380,128,62,9,147,228,28
37,19000,16,9,14,0,13,9,15,2.009,62,0.0,0,0,0,0,0,0,0,0,-202653942,-402626380,130,62,9,91,215,221
38,19500,16,9,15,0,13,9,15,51.551,51,0.0,0,0,0,0,0,0,0,0,-202653999,-402626419,130,51,9,91,224,94
39,20000,16,9,15,0,13,9,16,2.7392,51,0.0,0,0,0,0,0,0,0,0,-202653999,-402626419,135,51,9,91,228,90
40,20500,16,9,16,0,13,9,16,52.5967,311,0.0,0,0,0,0,0,0,0,0,-202654075,-402626457,135,311,9,91,214,234
41,21000,16,9,16,0,13,9,17,1.8643,311,0.0,0,0,0,0,0,0,0,0,-202654075,-402626457,135,311,9,91,216,225
42,21500,16,9,17,0,13,9,17,51.8467,179,0.0,0,0,0,0,0,0,0,0,-202654075,-402626419,135,179,9,91,222,244
43,22000,16,9,17,0,13,9,18,1.4642,179,0.0,0,0,0,0,0,0,0,0,-202654075,-402626419,126,179,9,91,224,226
44,22500,16,9,18,0,13,9,18,52.3814,200,0.0,0,0,0,0,0,0,0,0,-202654094,-402626380,126,200,9,91,230,24
45,23000,16,9,18,0,13,9,19,2.1755,200,0.0,0,0,0,0,0,0,0,0,-202654094,-402626380,126,200,9,91,222,15
46,23500,16,9,19,0,13,9,19,51.7173,159,0.0,0,0,0,0,0,0,0,0,-202654132,-402626342,126,159,9,91,222,181
47,24000,16,9,19,0,13,9,20,2.207,159,0.0,0,0,0,0,0,0,0,0,-202654132,-402626342,118,159,9,91,228,164
48,24500,16,9,20,0,13,9,20,51.6371,64,0.0,0,0,0,0,0,0,0,0,-202654151,-402626380,118,64,9,91,226,165
49,25000,16,9,20,0,13,9,21,2.8006,64,0.0,0,0,0,0,0,0,0,0,-202654151,-402626380,121,64,9,91,224,159
50,25500,16,9,21,0,13,9,21,53.07,40,0.0,0,0,0,0,0,0,0,0,-202654132,-402626380,121,40,9,91,224,122
51,26000,16,9,21,0,13,9,22,2.1447,40,0.0,0,0,0,0,0,0,0,0,-202654132,-402626380,116,40,9,91,229,108
52,26500,16,9,22,0,13,9,22,52.0059,11,0.0,0,0,0,0,0,0,0,0,-202654132,-402626419,118,11,9,91,225,5
53,27000,16,9,22,0,13,9,23,2.978,11,0.0,0,0,0,0,0,0,0,0,-202654132,-402626419,118,11,9,91,225,252
54,27500,16,9,23,0,13,9,23,52.6677,48,0.0,0,0,0,0,0,0,0,0,-202654132,-402626380,118,48,9,91,226,101
55,28000,16,9,23,0,13,9,24,1.4149,48,0.0,0,0,0,0,0,0,0,0,-202654132,-402626380,116,48,9,91,218,90
56,28500,16,9,24,0,13,9,24,51.675,144,0.0,0,0,0,0,0,0,0,0,-202654151,-402626380,116,144,9,91,218,255
57,29000,16,9,24,0,13,9,25,2.6671,144,0.0,0,0,0,0,0,0,0,0,-202654151,-402626380,115,144,10,85,215,240
58,29500,16,9,25,0,13,9,25,52.0637,227,0.0,0,0,0,0,0,0,0,0,-202654190,-402626342,115,227,10,85,223,141
59,30000,16,9,25,0,13,9,26,2.9593,227,0.0,0,0,0,0,0,0,0,0,-202654190,-402626342,115,227,10,85,223,132
60,30500,16,9,26,0,13,9,26,52.7408,207,0.0,0,0,0,0,0,0,0,0,-202654209,-402626304,115,207,10,85,210,103
61,31000,16,9,26,0,13,9,27,2.1069,207,0.0,0,0,0,0,0,0,0,0,-202654209,-402626304,113,207,10,85,220,92
62,31500,16,9,27,0,13,9,27,51.6212,83,0.0,0,0,0,0,0,0,0,0,-202654209,-402626266,113,83,10,85,219,130
63,32000,16,9,27,0,13,9,28,2.7173,83,0.0,0,0,0,0,0,0,0,0,-202654209,-402626266,111,83,10,85,223,119
64,32500,16,9,28,0,13,9,28,52.8706,74,0.0,0,0,0,0,0,0,0,0,-202654209,-402626266,111,74,10,85,218,92
65,33000,16,9,28,0,13,9,29,1.7288,74,0.0,0,0,0,0,0,0,0,0,-202654209,-402626266,108,74,10,85,224,80
66,33500,16,9,29,0,13,9,29,52.9527,255,0.0,0,0,0,0,0,0,0,0,-202654190,-402626228,108,255,10,85,219,236
67,34000,16,9,29,0,13,9,30,2.3787,255,0.0,0,0,0,0,0,0,0,0,-202654190,-402626228,106,255,10,85,209,225
68,34500,16,9,30,0,13,9,30,51.9156,425,0.0,0,0,0,0,0,0,0,0,-202654190,-402626152,106,425,10,85,214,123
69,35000,16,9,30,0,13,9,31,2.9153,425,0.0,0,0,0,0,0,0,0,0,-202654190,-402626152,101,425,10,91,196,115
70,35500,16,9,31,0,13,9,31,52.6909,344,0.0,0,0,0,0,0,0,0,0,-202654170,-402626075,101,344,10,91,200,42
71,36000,16,9,31,0,13,9,32,2.4399,344,0.0,0,0,0,0,0,0,0,0,-202654170,-402626075,100,344,10,85,205,26
72,36500,16,9,32,0,13,9,32,51.8585,331,0.0,0,0,0,0,0,0,0,0,-202654151,-402625999,100,331,10,85,209,88
73,37000,16,9,32,0,13,9,33,2.9279,331,0.0,0,0,0,0,0,0,0,0,-202654151,-402625999,101,331,10,85,207,80
74,37500,16,9,33,0,13,9,33,52.6549,372,0.0,0,0,0,0,0,0,0,0,-202654132,-402625923,101,372,10,85,207,249
75,38000,16,9,33,0,13,9,34,2.6966,372,0.0,0,0,0,0,0,0,0,0,-202654132,-402625923,100,372,10,85,206,239
76,38500,16,9,34,0,13,9,34,52.2826,388,0.0,0,0,0,0,0,0,0,0,-202654094,-402625808,100,388,10,85,202,160
77,39000,16,9,34,0,13,9,35,1.9844,388,0.0,0,0,0,0,0,0,0,0,-202654094,-402625808,98,388,10,85,202,149
78,39500,16,9,35,0,13,9,35,52.5899,381,0.0,0,0,0,0,0,0,0,0,-202654075,-402625732,98,381,10,85,204,223
79,40000,16,9,35,0,13,9,36,1.6719,381,0.0,0,0,0,0,0,0,0,0,-202654075,-402625732,98,381,10,85,206,214
80,40500,16,9,36,0,13,9,36,51.9607,401,0.0,0,0,0,0,0,0,0,0,-202654056,-402625656,98,401,10,85,199,85
81,41000,16,9,36,0,13,9,37,2.6075,401,0.0,0,0,0,0,0,0,0,0,-202654056,-402625656,98,401,10,85,195,76
82,41500,16,9,37,0,13,9,37,51.9827,425,0.0,0,0,0,0,0,0,0,0,-202654037,-402625541,98,425,10,85,198,250
83,42000,16,9,37,0,13,9,38,2.5168,425,0.0,0,0,0,0,0,0,0,0,-202654037,-402625541,96,425,10,85,188,239
84,42500,16,9,38,0,13,9,38,52.6666,427,0.0,0,0,0,0,0,0,0,0,-202653999,-402625427,96,427,10,85,197,132
85,43000,16,9,38,0,13,9,39,2.2895,427,0.0,0,0,0,0,0,0,0,0,-202653999,-402625427,96,427,10,85,200,122
86,43500,16,9,39,0,13,9,39,52.3917,396,0.0,0,0,0,0,0,0,0,0,-202653961,-402625312,96,396,10,85,197,205
87,44000,16,9,39,0,13,9,40,2.4629,396,0.0,0,0,0,0,0,0,0,0,-202653961,-402625312,96,396,10,85,195,196
88,44500,16,9,40,0,13,9,40,51.6395,433,0.0,0,0,0,0,0,0,0,0,-202653942,-402625236,96,433,10,85,194,103
89,45000,16,9,40,0,13,9,41,2.7971,433,0.0,0,0,0,0,0,0,0,0,-202653942,-402625236,98,433,10,85,188,96
90,45500,16,9,41,0,13,9,41,52.255,435,0.0,0,0,0,0,0,0,0,0,-202653903,-402625122,98,435,10,85,198,245
91,46000,16,9,41,0,13,9,42,1.8132,435,0.0,0,0,0,0,0,0,0,0,-202653903,-402625122,98,435,10,85,189,236
92,46500,16,9,42,0,13,9,42,52.3339,448,0.0,0,0,0,0,0,0,0,0,-202653865,-402625007,98,448,10,85,191,152
93,47000,16,9,42,0,13,9,43,2.4822,448,0.0,0,0,0,0,0,0,0,0,-202653865,-402625007,100,448,8,106,189,164
94,47500,16,9,43,0,13,9,43,51.5225,466,0.0,0,0,0,0,0,0,0,0,-202653846,-402624893,100,466,8,106,194,69
95,48000,16,9,43,0,13,9,44,2.4668,466,0.0,0,0,0,0,0,0,0,0,-202653846,-402624893,98,466,9,106,189,59
96,48500,16,9,44,0,13,9,44,51.9502,477,0.0,0,0,0,0,0,0,0,0,-202653827,-402624778,98,477,9,106,198,207
97,49000,16,9,44,0,13,9,45,2.8434,477,0.0,0,0,0,0,0,0,0,0,-202653827,-402624778,98,477,8,106,188,197
98,49500,16,9,45,0,13,9,45,52.5941,438,0.0,0,0,0,0,0,0,0,0,-202653789,-402624664,98,438,8,106,184,8
99,50000,16,9,45,0,13,9,46,2.614,438,0.0,0,0,0,0,0,0,0,0,-202653789,-402624664,98,438,8,106,185,255
100,50500,16,9,46,0,13,9,46,52.1598,427,0.0,0,0,0,0,0,0,0,0,-202653751,-402624549,98,427,8,106,187,122
101,51000,16,9,46,0,13,9,47,2.6665,427,0.0,0,0,0,0,0,0,0,0,-202653751,-402624549,100,427,8,106,185,115
102,51500,16,9,47,0,13,9,47,51.5723,451,0.0,0,0,0,0,0,0,0,0,-202653713,-402624435,100,451,8,106,176,52
103,52000,16,9,47,0,13,9,48,2.7791,451,0.0,0,0,0,0,0,0,0,0,-202653713,-402624435,100,451,9,92,189,30
104,52500,16,9,48,0,13,9,48,52.1686,461,0.0,0,0,0,0,0,0,0,0,-202653675,-402624320,100,461,9,92,187,196
105,53000,16,9,48,0,13,9,49,1.5868,461,0.0,0,0,0,0,0,0,0,0,-202653675,-402624320,101,461,8,106,173,201
106,53500,16,9,49,0,13,9,49,52.4694,427,0.0,0,0,0,0,0,0,0,0,-202653656,-402624206,101,427,8,106,169,2
107,54000,16,9,49,0,13,9,50,2.0877,427,0.0,0,0,0,0,0,0,0,0,-202653656,-402624206,101,427,7,123,184,9
108,54500,16,9,50,0,13,9,50,53.0586,446,0.0,0,0,0,0,0,0,0,0,-202653636,-402624092,101,446,7,123,181,173
109,55000,16,9,50,0,13,9,51,2.4106,446,0.0,0,0,0,0,0,0,0,0,-202653636,-402624092,105,446,9,123,183,170
110,55500,16,9,51,0,13,9,51,53.0984,448,0.0,0,0,0,0,0,0,0,0,-202653598,-402623977,105,448,9,123,174,64
111,56000,16,9,51,0,13,9,52,1.5335,448,0.0,0,0,0,0,0,0,0,0,-202653598,-402623977,105,448,9,106,180,38
112,56500,16,9,52,0,13,9,52,52.5601,446,0.0,0,0,0,0,0,0,0,0,-202653560,-402623863,105,446,9,106,166,178
113,57000,16,9,52,0,13,9,53,1.9106,446,0.0,0,0,0,0,0,0,0,0,-202653560,-402623863,103,446,9,91,179,152
114,57500,16,9,53,0,13,9,53,51.6517,451,0.0,0,0,0,0,0,0,0,0,-202653522,-402623748,103,451,9,91,174,51
115,58000,16,9,53,0,13,9,54,2.3857,451,0.0,0,0,0,0,0,0,0,0,-202653522,-402623748,103,451,9,106,171,57
116,58500,16,9,54,0,13,9,54,52.3454,463,0.0,0,0,0,0,0,0,0,0,-202653484,-402623634,103,463,9,106,178,226
117,59000,16,9,54,0,13,9,55,2.1341,463,0.0,0,0,0,0,0,0,0,0,-202653484,-402623634,100,463,9,91,178,199
118,59500,16,9,55,0,13,9,55,51.9254,479,0.0,0,0,0,0,0,0,0,0,-202653446,-402623481,100,479,9,91,164,159
119,60000,16,9,55,0,13,9,56,3.0868,479,0.0,0,0,0,0,0,0,0,0,-202653446,-402623481,98,479,10,106,179,164
120,60500,16,9,56,0,13,9,56,53.0084,453,0.0,0,0,0,0,0,0,0,0,-202653408,-402623367,98,453,10,106,178,1
121,61000,16,9,56,0,13,9,57,2.69,453,0.0,0,0,0,0,0,0,0,0,-202653408,-402623367,95,453,9,91,182,229
122,61500,16,9,57,0,13,9,57,52.2099,435,0.0,0,0,0,0,0,0,0,0,-202653369,-402623252,95,435,9,91,183,83
123,62000,16,9,57,0,13,9,58,1.7544,435,0.0,0,0,0,0,0,0,0,0,-202653369,-402623252,91,435,10,85,180,65
124,62500,16,9,58,0,13,9,58,53.0893,392,0.0,0,0,0,0,0,0,0,0,-202653331,-402623176,91,392,10,85,173,86
125,63000,16,9,58,0,13,9,59,2.7157,392,0.0,0,0,0,0,0,0,0,0,-202653331,-402623176,90,392,10,92,177,83
126,63500,16,9,59,0,13,9,59,51.9438,401,0.0,0,0,0,0,0,0,0,0,-202653236,-402623176,90,401,10,92,164,188
127,64000,16,9,59,0,13,10,0,2.7231,401,0.0,0,0,0,0,0,0,0,0,-202653236,-402623176,83,401,9,92,171,171
128,64500,16,10,0,0,13,10,0,52.4022,440,0.0,0,0,0,0,0,0,0,0,-202653160,-402623138,83,440,9,92,168,40
129,65000,16,10,0,0,13,10,1,2.0131,440,0.0,0,0,0,0,0,0,0,0,-202653160,-402623138,80,440,9,93,170,29
130,65500,16,10,1,0,13,10,1,51.75,450,0.0,0,0,0,0,0,0,0,0,-202653045,-402623176,80,450,9,93,179,118
131,66000,16,10,1,0,13,10,2,2.7453,450,0.0,0,0,0,0,0,0,0,0,-202653045,-402623176,78,450,9,116,176,131
132,66500,16,10,2,0,13,10,2,52.1066,457,0.0,0,0,0,0,0,0,0,0,-202652950,-402623176,78,457,9,116,167,232
133,67000,16,10,2,0,13,10,3,3.0161,457,0.0,0,0,0,0,0,0,0,0,-202652950,-402623176,73,457,10,96,173,199
134,67500,16,10,3,0,13,10,3,52.7689,422,0.0,0,0,0,0,0,0,0,0,-202652835,-402623176,73,422,10,96,167,237
135,68000,16,10,3,0,13,10,4,1.8506,422,0.0,0,0,0,0,0,0,0,0,-202652835,-402623176,70,422,10,96,166,225
136,68500,16,10,4,0,13,10,4,52.9442,353,0.0,0,0,0,0,0,0,0,0,-202652740,-402623176,70,353,10,96,174,174
137,69000,16,10,4,0,13,10,5,2.6317,353,0.0,0,0,0,0,0,0,0,0,-202652740,-402623176,65,353,9,86,164,149
139,70000,16,10,5,0,13,10,6,2.1056,396,0.0,0,0,0,0,0,0,0,0,-202652645,-402623214,60,396,10,86,171,16
140,70500,16,10,6,0,13,10,6,53.0723,450,0.0,0,0,0,0,0,0,0,0,-202652530,-402623252,60,450,10,86,182,192
141,71000,16,10,6,0,13,10,7,1.8187,450,0.0,0,0,0,0,0,0,0,0,-202652530,-402623252,55,450,10,85,178,177
142,71500,16,10,7,0,13,10,7,52.7888,466,0.0,0,0,0,0,0,0,0,0,-202652416,-402623329,55,466,10,85,175,239
143,72000,16,10,7,0,13,10,8,3.1465,466,0.0,0,0,0,0,0,0,0,0,-202652416,-402623329,56,466,9,96,170,241
144,72500,16,10,8,0,13,10,8,51.7852,461,0.0,0,0,0,0,0,0,0,0,-202652301,-402623405,56,461,9,96,174,6
145,73000,16,10,8,0,13,10,9,3.063,461,0.0,0,0,0,0,0,0,0,0,-202652301,-402623405,58,461,10,105,175,9
146,73500,16,10,9,0,13,10,9,52.5373,479,0.0,0,0,0,0,0,0,0,0,-202652187,-402623443,58,479,10,105,176,113
147,74000,16,10,9,0,13,10,10,2.5754,479,0.0,0,0,0,0,0,0,0,0,-202652187,-402623443,55,479,10,85,180,81
148,74500,16,10,10,0,13,10,10,52.5101,511,0.0,0,0,0,0,0,0,0,0,-202652053,-402623481,55,511,10,85,167,234
149,75000,16,10,10,0,13,10,11,2.0284,511,0.0,0,0,0,0,0,0,0,0,-202652053,-402623481,55,511,10,85,171,224
150,75500,16,10,11,0,13,10,11,53.1373,501,0.0,0,0,0,0,0,0,0,0,-202651958,-402623558,55,501,10,85,170,213
151,76000,16,10,11,0,13,10,12,2.8713,501,0.0,0,0,0,0,0,0,0,0,-202651958,-402623558,54,501,10,116,170,234
152,76500,16,10,12,0,13,10,12,53.0113,470,0.0,0,0,0,0,0,0,0,0,-202651786,-402623634,54,470,10,116,170,5
153,77000,16,10,12,0,13,10,13,2.0744,470,0.0,0,0,0,0,0,0,0,0,-202651786,-402623634,66,470,10,85,171,233
154,77500,16,10,13,0,13,10,13,53.0796,479,0.0,0,0,0,0,0,0,0,0,-202651653,-402623748,66,479,10,85,174,5
155,78000,16,10,13,0,13,10,14,2.6097,479,0.0,0,0,0,0,0,0,0,0,-202651653,-402623748,80,479,10,85,174,10
156,78500,16,10,14,0,13,10,14,52.3624,433,0.0,0,0,0,0,0,0,0,0,-202651576,-402623825,80,433,10,85,176,167
158,79500,16,10,15,0,13,10,15,52.0066,451,0.0,0,0,0,0,0,0,0,0,-202651519,-402623901,85,451,10,96,176,183
159,80000,16,10,15,0,13,10,16,3.0446,451,0.0,0,0,0,0,0,0,0,0,-202651519,-402623901,86,451,10,96,172,175
160,80500,16,10,16,0,13,10,16,52.4258,487,0.0,0,0,0,0,0,0,0,0,-202651424,-402623977,86,487,10,96,175,2
161,81000,16,10,16,0,13,10,17,3.1925,487,0.0,0,0,0,0,0,0,0,0,-202651424,-402623977,90,487,9,105,172,5
162,81500,16,10,17,0,13,10,17,53.1414,516,0.0,0,0,0,0,0,0,0,0,-202651309,-402624053,90,516,9,105,182,96
163,82000,16,10,17,0,13,10,18,3.2248,516,0.0,0,0,0,0,0,0,0,0,-202651309,-402624053,98,516,8,97,183,86
164,82500,16,10,18,0,13,10,18,52.6418,485,0.0,0,0,0,0,0,0,0,0,-202651195,-402624168,98,485,8,97,181,13
165,83000,16,10,18,0,13,10,19,3.2209,485,0.0,0,0,0,0,0,0,0,0,-202651195,-402624168,106,485,7,112,176,26
166,83500,16,10,19,0,13,10,19,51.6225,437,0.0,0,0,0,0,0,0,0,0,-202651119,-402624244,106,437,7,112,178,179
167,84000,16,10,19,0,13,10,20,2.2811,437,0.0,0,0,0,0,0,0,0,0,-202651119,-402624244,110,437,10,107,181,172
168,84500,16,10,20,0,13,10,20,51.9379,394,0.0,0,0,0,0,0,0,0,0,-202651081,-402624320,110,394,10,107,179,39
169,85000,16,10,20,0,13,10,21,3.087,394,0.0,0,0,0,0,0,0,0,0,-202651081,-402624320,111,394,9,123,181,46
170,85500,16,10,21,0,13,10,21,52.5177,420,0.0,0,0,0,0,0,0,0,0,-202651100,-402624435,111,420,9,123,187,211
171,86000,16,10,21,0,13,10,22,1.8957,420,0.0,0,0,0,0,0,0,0,0,-202651100,-402624435,113,420,9,107,186,188
172,86500,16,10,22,0,13,10,22,52.1312,427,0.0,0,0,0,0,0,0,0,0,-202651157,-402624511,113,427,9,107,177,60
173,87000,16,10,22,0,13,10,23,1.8367,427,0.0,0,0,0,0,0,0,0,0,-202651157,-402624511,115,427,10,107,180,54
174,87500,16,10,23,0,13,10,23,53.0713,483,0.0,0,0,0,0,0,0,0,0,-202651233,-402624626,115,483,10,107,188,222
175,88000,16,10,23,0,13,10,24,2.3393,483,0.0,0,0,0,0,0,0,0,0,-202651233,-402624626,113,483,9,107,182,210
176,88500,16,10,24,0,13,10,24,52.5233,455,0.0,0,0,0,0,0,0,0,0,-202651290,-402624702,113,455,9,107,180,13
177,89000,16,10,24,0,13,10,25,2.0466,455,0.0,0,0,0,0,0,0,0,0,-202651290,-402624702,116,455,8,107,178,6
178,89500,16,10,25,0,13,10,25,53.0509,463,0.0,0,0,0,0,0,0,0,0,-202651367,-402624778,116,463,8,107,179,116
179,90000,16,10,25,0,13,10,26,2.3871,463,0.0,0,0,0,0,0,0,0,0,-202651367,-402624778,118,463,9,92,186,95
180,90500,16,10,26,0,13,10,26,53.0096,503,0.0,0,0,0,0,0,0,0,0,-202651462,-402624893,118,503,9,92,180,212
181,91000,16,10,26,0,13,10,27,2.9612,503,0.0,0,0,0,0,0,0,0,0,-202651462,-402624893,118,503,9,92,176,203
182,91500,16,10,27,0,13,10,27,52.9485,525,0.0,0,0,0,0,0,0,0,0,-202651538,-402624969,118,525,9,92,181,89
183,92000,16,10,27,0,13,10,28,2.4651,525,0.0,0,0,0,0,0,0,0,0,-202651538,-402624969,115,525,9,92,185,77
184,92500,16,10,28,0,13,10,28,52.1799,481,0.0,0,0,0,0,0,0,0,0,-202651634,-402625045,115,481,9,92,169,62
185,93000,16,10,28,0,13,10,29,2.3771,481,0.0,0,0,0,0,0,0,0,0,-202651634,-402625045,115,481,9,92,187,53
186,93500,16,10,29,0,13,10,29,52.4174,498,0.0,0,0,0,0,0,0,0,0,-202651729,-402625122,115,498,9,92,188,162
187,94000,16,10,29,0,13,10,30,2.3407,498,0.0,0,0,0,0,0,0,0,0,-202651729,-402625122,118,498,9,92,186,156
188,94500,16,10,30,0,13,10,30,52.5049,511,0.0,0,0,0,0,0,0,0,0,-202651805,-402625236,118,511,9,92,184,240
189,95000,16,10,30,0,13,10,31,2.5958,511,0.0,0,0,0,0,0,0,0,0,-202651805,-402625236,116,511,9,92,184,229
190,95500,16,10,31,0,13,10,31,52.1632,522,0.0,0,0,0,0,0,0,0,0,-202651863,-402625312,116,522,9,92,186,110
191,96000,16,10,31,0,13,10,32,2.1629,522,0.0,0,0,0,0,0,0,0,0,-202651863,-402625312,118,522,9,92,180,103
192,96500,16,10,32,0,13,10,32,51.9121,483,0.0,0,0,0,0,0,0,0,0,-202651920,-402625427,118,483,9,92,183,97
193,97000,16,10,32,0,13,10,33,2.7907,483,0.0,0,0,0,0,0,0,0,0,-202651920,-402625427,118,483,9,92,189,88
194,97500,16,10,33,0,13,10,33,52.8942,498,0.0,0,0,0,0,0,0,0,0,-202651958,-402625541,118,498,9,92,192,213
195,98000,16,10,33,0,13,10,34,3.053,498,0.0,0,0,0,0,0,0,0,0,-202651958,-402625541,118,498,9,106,191,218
196,98500,16,10,34,0,13,10,34,52.58,507,0.0,0,0,0,0,0,0,0,0,-202651996,-402625656,118,507,9,106,197,75
197,99000,16,10,34,0,13,10,35,2.287,507,0.0,0,0,0,0,0,0,0,0,-202651996,-402625656,120,507,9,106,198,68
198,99500,16,10,35,0,13,10,35,53.2928,561,0.0,0,0,0,0,0,0,0,0,-202652034,-402625770,120,561,9,106,202,18
199,100000,16,10,35,0,13,10,36,3.1773,561,0.0,0,0,0,0,0,0,0,0,-202652034,-402625770,116,561,9,123,197,22
200,100500,16,10,36,0,13,10,36,52.6368,509,0.0,0,0,0,0,0,0,0,0,-202652072,-402625885,116,509,9,123,194,10
201,101000,16,10,36,0,13,10,37,2.096,509,0.0,0,0,0,0,0,0,0,0,-202652072,-402625885,118,509,8,106,198,241
202,101500,16,10,37,0,13,10,37,53.2018,461,0.0,0,0,0,0,0,0,0,0,-202652091,-402625999,118,461,7,123,198,20
