PACKAGE,ELAPSED_TIME,HOUR_GPS,MIN_GPS,SEC_GPS,CENT_GPS,HOUR_PC,MIN_PC,SEC_PC,CENT_PC,VEL_RODA,ROTACAO,TEMP,FLUIDO,AX,AY,AZ,ROLL,PITCH,HEADING,LAT,LON,ALT,VEL_GPS,SAT,HDOP,RSSI,CHECKSUM
40,20500,14,49,11,0,11,49,11,29.253,79,0.0,0,0,0,0,0,0,0,0,-202654037,-402626800,162,79,10,80,226,24
41,21000,14,49,11,0,11,49,11,78.8822,79,0.0,0,0,0,0,0,0,0,0,-202654037,-402626800,153,79,10,80,231,6
42,21500,14,49,11,0,11,49,12,29.4712,79,0.0,0,0,0,0,0,0,0,0,-202654037,-402626800,153,79,10,80,230,252
43,22000,14,49,12,0,11,49,12,79.3909,92,0.0,0,0,0,0,0,0,0,0,-202654018,-402626762,146,92,10,80,231,64
44,22500,14,49,13,0,11,49,13,29.4967,72,0.0,0,0,0,0,0,0,0,0,-202653999,-402626762,146,72,10,80,228,35
45,23000,14,49,13,0,11,49,13,79.1065,72,0.0,0,0,0,0,0,0,0,0,-202653999,-402626762,133,72,10,80,230,13
46,23500,14,49,14,0,11,49,14,28.8967,38,0.0,0,0,0,0,0,0,0,0,-202653980,-402626762,133,38,10,80,230,212
47,24000,14,49,14,0,11,49,14,78.7573,38,0.0,0,0,0,0,0,0,0,0,-202653980,-402626762,121,38,10,80,232,191
48,24500,14,49,15,0,11,49,15,28.5585,18,0.0,0,0,0,0,0,0,0,0,-202653961,-402626800,121,18,10,80,234,124
49,25000,14,49,15,0,11,49,15,79.5412,18,0.0,0,0,0,0,0,0,0,0,-202653961,-402626800,116,18,10,80,229,110
50,25500,14,49,16,0,11,49,16,29.3327,90,0.0,0,0,0,0,0,0,0,0,-202653942,-402626800,116,90,10,80,226,10
51,26000,14,49,16,0,11,49,16,79.2601,90,0.0,0,0,0,0,0,0,0,0,-202653942,-402626800,110,90,10,80,231,251
52,26500,14,49,17,0,11,49,17,29.7294,37,0.0,0,0,0,0,0,0,0,0,-202653903,-402626838,110,37,10,80,224,137
53,27000,14,49,17,0,11,49,17,78.7082,37,0.0,0,0,0,0,0,0,0,0,-202653903,-402626838,111,37,10,80,225,129
54,27500,14,49,18,0,11,49,18,28.7346,16,0.0,0,0,0,0,0,0,0,0,-202653903,-402626838,111,16,10,80,222,79
55,28000,14,49,18,0,11,49,18,79.9182,16,0.0,0,0,0,0,0,0,0,0,-202653903,-402626838,116,16,10,80,226,75
56,28500,14,49,19,0,11,49,19,29.5354,31,0.0,0,0,0,0,0,0,0,0,-202653923,-402626800,116,31,10,80,223,116
57,29000,14,49,19,0,11,49,19,79.3737,31,0.0,0,0,0,0,0,0,0,0,-202653923,-402626800,113,31,10,80,223,104
58,29500,14,49,20,0,11,49,20,28.9617,103,0.0,0,0,0,0,0,0,0,0,-202653942,-402626800,113,103,10,80,215,221
59,30000,14,49,20,0,11,49,20,79.8017,103,0.0,0,0,0,0,0,0,0,0,-202653942,-402626800,111,103,10,80,215,210
60,30500,14,49,21,0,11,49,21,29.3456,55,0.0,0,0,0,0,0,0,0,0,-202653942,-402626762,111,55,10,80,221,144
61,31000,14,49,21,0,11,49,21,78.8116,55,0.0,0,0,0,0,0,0,0,0,-202653942,-402626762,111,55,10,80,225,135
62,31500,14,49,22,0,11,49,22,28.7291,44,0.0,0,0,0,0,0,0,0,0,-202653923,-402626762,111,44,10,80,230,124
63,32000,14,49,22,0,11,49,22,78.463,44,0.0,0,0,0,0,0,0,0,0,-202653923,-402626762,110,44,10,80,232,114
64,32500,14,49,23,0,11,49,23,29.611,211,0.0,0,0,0,0,0,0,0,0,-202653884,-402626762,110,211,10,80,230,222
65,33000,14,49,23,0,11,49,23,79.3871,211,0.0,0,0,0,0,0,0,0,0,-202653884,-402626762,113,211,10,80,231,216
66,33500,14,49,24,0,11,49,24,28.9601,387,0.0,0,0,0,0,0,0,0,0,-202653846,-402626876,113,387,10,80,229,229
67,34000,14,49,24,0,11,49,24,79.9116,387,0.0,0,0,0,0,0,0,0,0,-202653846,-402626876,118,387,10,80,226,225
68,34500,14,49,25,0,11,49,25,29.8752,324,0.0,0,0,0,0,0,0,0,0,-202653808,-402626953,118,324,10,80,232,52
69,35000,14,49,25,0,11,49,25,79.6095,324,0.0,0,0,0,0,0,0,0,0,-202653808,-402626953,126,324,10,80,232,51
70,35500,14,49,26,0,11,49,26,29.6278,90,0.0,0,0,0,0,0,0,0,0,-202653827,-402626953,126,90,10,80,234,66
71,36000,14,49,26,0,11,49,26,78.7461,90,0.0,0,0,0,0,0,0,0,0,-202653827,-402626953,128,90,10,80,229,59
72,36500,14,49,27,0,11,49,27,28.4703,55,0.0,0,0,0,0,0,0,0,0,-202653846,-402626991,128,55,10,80,232,180
73,37000,14,49,27,0,11,49,27,78.4548,55,0.0,0,0,0,0,0,0,0,0,-202653846,-402626991,130,55,10,80,233,173
74,37500,14,49,28,0,11,49,28,29.6745,29,0.0,0,0,0,0,0,0,0,0,-202653865,-402626991,130,29,10,80,230,94
75,38000,14,49,28,0,11,49,28,79.346,29,0.0,0,0,0,0,0,0,0,0,-202653865,-402626991,131,29,10,80,230,86
76,38500,14,49,29,0,11,49,29,29.3512,75,0.0,0,0,0,0,0,0,0,0,-202653865,-402626991,131,75,10,80,229,170
77,39000,14,49,29,0,11,49,29,78.4964,75,0.0,0,0,0,0,0,0,0,0,-202653865,-402626991,133,75,10,80,227,163
78,39500,14,49,30,0,11,49,30,28.5015,131,0.0,0,0,0,0,0,0,0,0,-202653865,-402626953,133,131,10,80,230,49
79,40000,14,49,30,0,11,49,30,79.9721,131,0.0,0,0,0,0,0,0,0,0,-202653865,-402626953,133,131,10,80,229,40
80,40500,14,49,31,0,11,49,31,29.5304,175,0.0,0,0,0,0,0,0,0,0,-202653865,-402626914,133,175,10,80,233,159
81,41000,14,49,31,0,11,49,31,79.5357,175,0.0,0,0,0,0,0,0,0,0,-202653865,-402626914,131,175,9,88,227,155
82,41500,14,49,32,0,11,49,32,29.6759,257,0.0,0,0,0,0,0,0,0,0,-202653923,-402626914,131,257,9,88,231,255
83,42000,14,49,32,0,11,49,32,79.1792,257,0.0,0,0,0,0,0,0,0,0,-202653923,-402626914,131,257,9,88,230,246
84,42500,14,49,33,0,11,49,33,29.7233,362,0.0,0,0,0,0,0,0,0,0,-202654018,-402626914,131,362,9,88,225,96
85,43000,14,49,33,0,11,49,33,78.9329,362,0.0,0,0,0,0,0,0,0,0,-202654018,-402626914,131,362,10,88,222,87
86,43500,14,49,34,0,11,49,34,29.0099,298,0.0,0,0,0,0,0,0,0,0,-202654075,-402626876,131,298,10,88,224,188
87,44000,14,49,34,0,11,49,34,78.9592,298,0.0,0,0,0,0,0,0,0,0,-202654075,-402626876,131,298,9,84,227,174
88,44500,14,49,35,0,11,49,35,28.9911,277,0.0,0,0,0,0,0,0,0,0,-202654094,-402626800,131,277,9,84,228,182
89,45000,14,49,35,0,11,49,35,79.9239,277,0.0,0,0,0,0,0,0,0,0,-202654094,-402626800,136,277,10,91,219,186
90,45500,14,49,36,0,11,49,36,30.005,275,0.0,0,0,0,0,0,0,0,0,-202654113,-402626724,136,275,10,91,214,231
91,46000,14,49,36,0,11,49,36,78.716,275,0.0,0,0,0,0,0,0,0,0,-202654113,-402626724,141,275,10,80,209,216
92,46500,14,49,36,0,11,49,37,29.8946,275,0.0,0,0,0,0,0,0,0,0,-202654113,-402626724,141,275,10,80,214,207
93,47000,14,49,37,0,11,49,37,79.7589,496,0.0,0,0,0,0,0,0,0,0,-202654056,-402626609,151,496,10,80,203,55
94,47500,14,49,37,0,11,49,38,29.8662,496,0.0,0,0,0,0,0,0,0,0,-202654056,-402626609,151,496,10,80,211,46
95,48000,14,49,38,0,11,49,38,78.7131,362,0.0,0,0,0,0,0,0,0,0,-202653999,-402626533,156,362,10,80,210,165
96,48500,14,49,38,0,11,49,39,29.8802,362,0.0,0,0,0,0,0,0,0,0,-202653999,-402626533,156,362,10,80,204,156
97,49000,14,49,39,0,11,49,39,79.4689,403,0.0,0,0,0,0,0,0,0,0,-202653961,-402626419,155,403,10,80,206,125
98,49500,14,49,39,0,11,49,40,29.3034,403,0.0,0,0,0,0,0,0,0,0,-202653961,-402626419,155,403,10,80,197,116
99,50000,14,49,40,0,11,49,40,79.0603,400,0.0,0,0,0,0,0,0,0,0,-202653903,-402626304,156,400,10,80,203,22
100,50500,14,49,40,0,11,49,41,28.8858,400,0.0,0,0,0,0,0,0,0,0,-202653903,-402626304,156,400,10,80,203,13
101,51000,14,49,41,0,11,49,41,78.6643,357,0.0,0,0,0,0,0,0,0,0,-202653865,-402626228,156,357,10,80,196,33
102,51500,14,49,42,0,11,49,42,28.4513,370,0.0,0,0,0,0,0,0,0,0,-202653865,-402626113,156,370,10,80,202,166
103,52000,14,49,42,0,11,49,42,80.0195,370,0.0,0,0,0,0,0,0,0,0,-202653865,-402626113,156,370,10,80,201,157
104,52500,14,49,42,0,11,49,43,30.0074,370,0.0,0,0,0,0,0,0,0,0,-202653865,-402626113,156,370,10,80,209,148
105,53000,14,49,43,0,11,49,43,79.0896,374,0.0,0,0,0,0,0,0,0,0,-202653827,-402625999,156,374,10,80,203,45
106,53500,14,49,44,0,11,49,44,29.0781,372,0.0,0,0,0,0,0,0,0,0,-202653827,-402625885,156,372,10,80,205,146
107,54000,14,49,44,0,11,49,44,79.7003,372,0.0,0,0,0,0,0,0,0,0,-202653827,-402625885,151,372,10,80,199,132
108,54500,14,49,45,0,11,49,45,29.9411,329,0.0,0,0,0,0,0,0,0,0,-202653808,-402625808,151,329,10,80,201,134
109,55000,14,49,45,0,11,49,45,79.4726,329,0.0,0,0,0,0,0,0,0,0,-202653808,-402625808,150,329,10,87,198,131
110,55500,14,49,45,0,11,49,46,29.014,329,0.0,0,0,0,0,0,0,0,0,-202653808,-402625808,150,329,10,87,185,122
111,56000,14,49,46,0,11,49,46,78.7057,416,0.0,0,0,0,0,0,0,0,0,-202653770,-402625656,146,416,10,80,201,212
112,56500,14,49,46,0,11,49,47,29.9456,416,0.0,0,0,0,0,0,0,0,0,-202653770,-402625656,146,416,10,80,203,203
113,57000,14,49,47,0,11,49,47,79.7734,418,0.0,0,0,0,0,0,0,0,0,-202653751,-402625541,141,418,10,80,207,72
114,57500,14,49,47,0,11,49,48,29.8012,418,0.0,0,0,0,0,0,0,0,0,-202653751,-402625541,141,418,10,80,205,63
115,58000,14,49,48,0,11,49,48,79.5915,411,0.0,0,0,0,0,0,0,0,0,-202653732,-402625465,138,411,10,80,203,134
116,58500,14,49,48,0,11,49,49,29.034,411,0.0,0,0,0,0,0,0,0,0,-202653732,-402625465,138,411,10,80,198,125
117,59000,14,49,49,0,11,49,49,78.7127,453,0.0,0,0,0,0,0,0,0,0,-202653694,-402625350,136,453,10,80,191,97
118,59500,14,49,49,0,11,49,50,29.7385,453,0.0,0,0,0,0,0,0,0,0,-202653694,-402625350,136,453,10,80,190,88
119,60000,14,49,50,0,11,49,50,79.5341,431,0.0,0,0,0,0,0,0,0,0,-202653636,-402625198,128,431,10,80,195,239
120,60500,14,49,50,0,11,49,51,29.2455,431,0.0,0,0,0,0,0,0,0,0,-202653636,-402625198,128,431,10,80,194,230
121,61000,14,49,51,0,11,49,51,79.9823,494,0.0,0,0,0,0,0,0,0,0,-202653617,-402625083,126,494,10,80,186,224
122,61500,14,49,52,0,11,49,52,28.695,337,0.0,0,0,0,0,0,0,0,0,-202653541,-402625045,126,337,10,80,187,16
123,62000,14,49,52,0,11,49,52,79.8825,337,0.0,0,0,0,0,0,0,0,0,-202653541,-402625045,130,337,10,80,198,11
124,62500,14,49,53,0,11,49,53,29.4058,350,0.0,0,0,0,0,0,0,0,0,-202653503,-402624969,130,350,10,80,194,144
125,63000,14,49,53,0,11,49,53,79.0119,350,0.0,0,0,0,0,0,0,0,0,-202653503,-402624969,126,350,10,80,191,131
126,63500,14,49,54,0,11,49,54,30.112,379,0.0,0,0,0,0,0,0,0,0,-202653465,-402624855,126,379,10,80,192,77
127,64000,14,49,54,0,11,49,54,80.0596,379,0.0,0,0,0,0,0,0,0,0,-202653465,-402624855,118,379,10,80,185,60
128,64500,14,49,55,0,11,49,55,30.0091,255,0.0,0,0,0,0,0,0,0,0,-202653446,-402624778,118,255,10,80,189,153
129,65000,14,49,55,0,11,49,55,79.6207,255,0.0,0,0,0,0,0,0,0,0,-202653446,-402624778,111,255,10,80,188,137
130,65500,14,49,56,0,11,49,56,29.6907,311,0.0,0,0,0,0,0,0,0,0,-202653427,-402624702,111,311,10,80,189,84
131,66000,14,49,56,0,11,49,56,79.1231,311,0.0,0,0,0,0,0,0,0,0,-202653427,-402624702,101,311,10,87,181,73
132,66500,14,49,57,0,11,49,57,29.1802,385,0.0,0,0,0,0,0,0,0,0,-202653388,-402624626,101,385,10,87,168,72
133,67000,14,49,57,0,11,49,57,78.9378,385,0.0,0,0,0,0,0,0,0,0,-202653388,-402624626,98,385,10,80,186,53
134,67500,14,49,57,0,11,49,58,29.5474,385,0.0,0,0,0,0,0,0,0,0,-202653388,-402624626,98,385,10,80,191,44
135,68000,14,49,58,0,11,49,58,79.2024,650,0.0,0,0,0,0,0,0,0,0,-202653312,-402624473,101,650,10,80,186,33
136,68500,14,49,58,0,11,49,59,29.1847,650,0.0,0,0,0,0,0,0,0,0,-202653312,-402624473,101,650,10,80,188,24
137,69000,14,49,59,0,11,49,59,78.7811,466,0.0,0,0,0,0,0,0,0,0,-202653255,-402624359,110,466,10,80,185,82
138,69500,14,49,59,0,11,50,0,29.8725,466,0.0,0,0,0,0,0,0,0,0,-202653255,-402624359,110,466,10,80,185,73
139,70000,14,50,0,0,11,50,0,79.3495,337,0.0,0,0,0,0,0,0,0,0,-202653217,-402624244,101,337,10,80,185,149
140,70500,14,50,0,0,11,50,1,29.6387,337,0.0,0,0,0,0,0,0,0,0,-202653217,-402624244,101,337,10,80,187,140
141,71000,14,50,1,0,11,50,1,79.2173,438,0.0,0,0,0,0,0,0,0,0,-202653179,-402624130,93,438,10,80,178,223
142,71500,14,50,1,0,11,50,2,28.8577,438,0.0,0,0,0,0,0,0,0,0,-202653179,-402624130,93,438,10,80,186,214
143,72000,14,50,2,0,11,50,2,80.1093,455,0.0,0,0,0,0,0,0,0,0,-202653141,-402623977,86,455,10,80,179,169
144,72500,14,50,2,0,11,50,3,29.9649,455,0.0,0,0,0,0,0,0,0,0,-202653141,-402623977,86,455,10,80,176,160
145,73000,14,50,3,0,11,50,3,79.6292,466,0.0,0,0,0,0,0,0,0,0,-202653102,-402623863,86,466,10,80,182,71
146,73500,14,50,3,0,11,50,4,29.3475,466,0.0,0,0,0,0,0,0,0,0,-202653102,-402623863,86,466,10,80,163,62
147,74000,14,50,4,0,11,50,4,78.9946,383,0.0,0,0,0,0,0,0,0,0,-202653083,-402623710,83,383,10,80,170,58
148,74500,14,50,4,0,11,50,5,28.7514,383,0.0,0,0,0,0,0,0,0,0,-202653083,-402623710,83,383,10,80,177,49
149,75000,14,50,5,0,11,50,5,79.6394,501,0.0,0,0,0,0,0,0,0,0,-202653045,-402623596,81,501,10,80,178,170
150,75500,14,50,5,0,11,50,6,29.5967,501,0.0,0,0,0,0,0,0,0,0,-202653045,-402623596,81,501,10,80,180,161
151,76000,14,50,6,0,11,50,6,79.3462,388,0.0,0,0,0,0,0,0,0,0,-202652969,-402623481,74,388,10,80,179,112
152,76500,14,50,6,0,11,50,7,28.8866,388,0.0,0,0,0,0,0,0,0,0,-202652969,-402623481,74,388,10,80,179,103
153,77000,14,50,7,0,11,50,7,80.1043,466,0.0,0,0,0,0,0,0,0,0,-202652873,-402623405,65,466,10,80,178,159
154,77500,14,50,7,0,11,50,8,28.5102,466,0.0,0,0,0,0,0,0,0,0,-202652873,-402623405,65,466,10,80,181,150
155,78000,14,50,8,0,11,50,8,79.612,405,0.0,0,0,0,0,0,0,0,0,-202652778,-402623405,61,405,10,80,179,111
156,78500,14,50,8,0,11,50,9,29.4711,405,0.0,0,0,0,0,0,0,0,0,-202652778,-402623405,61,405,10,80,172,102
157,79000,14,50,9,0,11,50,9,79.1308,431,0.0,0,0,0,0,0,0,0,0,-202652664,-402623405,63,431,10,80,179,7
158,79500,14,50,9,0,11,50,10,30.0895,431,0.0,0,0,0,0,0,0,0,0,-202652664,-402623405,63,431,10,80,179,254
159,80000,14,50,10,0,11,50,10,78.9905,483,0.0,0,0,0,0,0,0,0,0,-202652568,-402623443,64,483,10,80,171,153
160,80500,14,50,10,0,11,50,11,30.0704,483,0.0,0,0,0,0,0,0,0,0,-202652568,-402623443,64,483,10,80,177,144
161,81000,14,50,11,0,11,50,11,79.696,535,0.0,0,0,0,0,0,0,0,0,-202652473,-402623481,61,535,10,80,175,40
162,81500,14,50,11,0,11,50,12,29.1799,535,0.0,0,0,0,0,0,0,0,0,-202652473,-402623481,61,535,10,80,180,31
163,82000,14,50,12,0,11,50,12,79.5653,537,0.0,0,0,0,0,0,0,0,0,-202652359,-402623558,58,537,10,80,181,61
164,82500,14,50,12,0,11,50,13,28.609,537,0.0,0,0,0,0,0,0,0,0,-202652359,-402623558,58,537,10,80,175,52
165,83000,14,50,13,0,11,50,13,80.0119,509,0.0,0,0,0,0,0,0,0,0,-202652244,-402623558,53,509,10,80,174,96
166,83500,14,50,14,0,11,50,14,29.6894,316,0.0,0,0,0,0,0,0,0,0,-202652263,-402623596,53,316,10,80,169,157
167,84000,14,50,14,0,11,50,14,79.4341,316,0.0,0,0,0,0,0,0,0,0,-202652263,-402623596,35,316,10,80,178,130
168,84500,14,50,15,0,11,50,15,29.1405,190,0.0,0,0,0,0,0,0,0,0,-202652301,-402623634,35,190,10,80,175,48
169,85000,14,50,15,0,11,50,15,79.0488,190,0.0,0,0,0,0,0,0,0,0,-202652301,-402623634,29,190,10,80,173,33
170,85500,14,50,16,0,11,50,16,30.0863,144,0.0,0,0,0,0,0,0,0,0,-202652282,-402623634,29,144,10,80,174,207
171,86000,14,50,16,0,11,50,16,78.7112,144,0.0,0,0,0,0,0,0,0,0,-202652282,-402623634,30,144,10,80,176,199
172,86500,14,50,17,0,11,50,17,29.9872,287,0.0,0,0,0,0,0,0,0,0,-202652206,-402623634,30,287,10,80,170,43
173,87000,14,50,17,0,11,50,17,78.9191,287,0.0,0,0,0,0,0,0,0,0,-202652206,-402623634,29,287,10,80,166,33
174,87500,14,50,17,0,11,50,18,29.149,287,0.0,0,0,0,0,0,0,0,0,-202652206,-402623634,29,287,10,80,182,24
175,88000,14,50,18,0,11,50,18,80.1289,364,0.0,0,0,0,0,0,0,0,0,-202652111,-402623634,29,364,10,80,173,10
176,88500,14,50,18,0,11,50,19,28.7173,364,0.0,0,0,0,0,0,0,0,0,-202652111,-402623634,29,364,10,80,168,1
177,89000,14,50,19,0,11,50,19,80.039,400,0.0,0,0,0,0,0,0,0,0,-202651996,-402623672,27,400,10,80,167,140
178,89500,14,50,19,0,11,50,20,30.0083,400,0.0,0,0,0,0,0,0,0,0,-202651996,-402623672,27,400,10,80,175,131
179,90000,14,50,20,0,11,50,20,80.156,414,0.0,0,0,0,0,0,0,0,0,-202651882,-402623710,34,414,10,80,179,235
180,90500,14,50,20,0,11,50,21,29.9371,414,0.0,0,0,0,0,0,0,0,0,-202651882,-402623710,34,414,10,80,175,226
181,91000,14,50,21,0,11,50,21,78.6614,438,0.0,0,0,0,0,0,0,0,0,-202651767,-402623786,37,438,10,80,172,51
182,91500,14,50,21,0,11,50,22,28.7932,438,0.0,0,0,0,0,0,0,0,0,-202651767,-402623786,37,438,10,80,173,42
183,92000,14,50,22,0,11,50,22,79.4905,390,0.0,0,0,0,0,0,0,0,0,-202651672,-402623863,43,390,10,80,178,218
184,92500,14,50,22,0,11,50,23,29.2685,390,0.0,0,0,0,0,0,0,0,0,-202651672,-402623863,43,390,10,80,185,209
185,93000,14,50,23,0,11,50,23,78.8708,379,0.0,0,0,0,0,0,0,0,0,-202651596,-402623901,51,379,10,80,184,226
186,93500,14,50,23,0,11,50,24,30.1149,379,0.0,0,0,0,0,0,0,0,0,-202651596,-402623901,51,379,10,80,189,217
187,94000,14,50,24,0,11,50,24,79.8157,388,0.0,0,0,0,0,0,0,0,0,-202651500,-402623977,54,388,10,80,182,250
188,94500,14,50,24,0,11,50,25,29.6875,388,0.0,0,0,0,0,0,0,0,0,-202651500,-402623977,54,388,10,80,184,241
189,95000,14,50,25,0,11,50,25,79.2145,453,0.0,0,0,0,0,0,0,0,0,-202651405,-402624053,55,453,10,80,180,126
190,95500,14,50,25,0,11,50,26,28.9186,453,0.0,0,0,0,0,0,0,0,0,-202651405,-402624053,55,453,10,80,183,117
191,96000,14,50,26,0,11,50,26,79.1576,425,0.0,0,0,0,0,0,0,0,0,-202651309,-402624130,56,425,10,80,179,74
192,96500,14,50,26,0,11,50,27,30.1221,425,0.0,0,0,0,0,0,0,0,0,-202651309,-402624130,56,425,10,80,181,64
193,97000,14,50,27,0,11,50,27,79.7956,450,0.0,0,0,0,0,0,0,0,0,-202651233,-402624206,55,450,10,80,168,105
194,97500,14,50,27,0,11,50,28,29.2742,450,0.0,0,0,0,0,0,0,0,0,-202651233,-402624206,55,450,10,80,177,96
195,98000,14,50,28,0,11,50,28,79.1487,455,0.0,0,0,0,0,0,0,0,0,-202651138,-402624282,56,455,10,80,184,117
196,98500,14,50,28,0,11,50,29,28.8328,455,0.0,0,0,0,0,0,0,0,0,-202651138,-402624282,56,455,10,80,187,108
197,99000,14,50,29,0,11,50,29,79.9008,427,0.0,0,0,0,0,0,0,0,0,-202651042,-402624359,55,427,10,80,189,63
198,99500,14,50,29,0,11,50,30,29.4373,427,0.0,0,0,0,0,0,0,0,0,-202651042,-402624359,55,427,10,80,186,54
199,100000,14,50,30,0,11,50,30,78.9037,401,0.0,0,0,0,0,0,0,0,0,-202651023,-402624473,59,401,10,80,187,159
200,100500,14,50,30,0,11,50,31,29.6027,401,0.0,0,0,0,0,0,0,0,0,-202651023,-402624473,59,401,10,80,190,150
201,101000,14,50,31,0,11,50,31,79.8762,379,0.0,0,0,0,0,0,0,0,0,-202651023,-402624549,61,379,10,80,186,23
