PACKAGE,ELAPSED_TIME,HOUR_GPS,MIN_GPS,SEC_GPS,CENT_GPS,HOUR_PC,MIN_PC,SEC_PC,CENT_PC,VEL_RODA,ROTACAO,TEMP,FLUIDO,AX,AY,AZ,ROLL,PITCH,HEADING,LAT,LON,ALT,VEL_GPS,SAT,HDOP,RSSI,CHECKSUM
42,43000,19,36,27,0,16,36,28,21.5106,3028,0.0,0,0,0,0,0,0,0,0,-202403221,-402806320,16,3028,9,94,180,142
43,44000,19,36,28,0,16,36,29,20.6026,2987,0.0,0,0,0,0,0,0,0,0,-202403964,-402806282,18,2987,9,94,181,104
44,45000,19,36,29,0,16,36,30,21.5988,3039,0.0,0,0,0,0,0,0,0,0,-202404727,-402806320,18,3039,9,94,182,154
45,46000,19,36,30,0,16,36,31,20.9404,3279,0.0,0,0,0,0,0,0,0,0,-202405529,-402806205,11,3279,9,94,172,178
46,47000,19,36,31,0,16,36,32,20.9405,3466,0.0,0,0,0,0,0,0,0,0,-202406368,-402806015,13,3466,9,94,185,143
47,48000,19,36,32,0,16,36,33,20.6053,3463,0.0,0,0,0,0,0,0,0,0,-202407207,-402805786,17,3463,9,94,185,21
48,49000,19,36,33,0,16,36,34,20.6073,3616,0.0,0,0,0,0,0,0,0,0,-202408065,-402805557,20,3616,9,94,182,195
49,50000,19,36,34,0,16,36,35,21.0756,3661,0.0,0,0,0,0,0,0,0,0,-202408943,-402805328,17,3661,9,94,183,125
50,51000,19,36,35,0,16,36,36,21.0773,3687,0.0,0,0,0,0,0,0,0,0,-202409839,-402805061,12,3687,9,100,178,40
51,52000,19,36,36,0,16,36,37,21.685,3739,0.0,0,0,0,0,0,0,0,0,-202410755,-402804832,15,3739,9,94,179,201
52,53000,19,36,37,0,16,36,38,20.8704,3594,0.0,0,0,0,0,0,0,0,0,-202411632,-402804679,12,3594,9,94,183,188
53,54000,19,36,38,0,16,36,39,20.6698,3478,0.0,0,0,0,0,0,0,0,0,-202412509,-402804603,8,3478,9,94,168,151
54,55000,19,36,39,0,16,36,40,20.8141,3461,0.0,0,0,0,0,0,0,0,0,-202413368,-402804679,12,3461,9,94,180,188
55,56000,19,36,40,0,16,36,41,20.8135,3485,0.0,0,0,0,0,0,0,0,0,-202414207,-402804985,10,3485,9,94,185,91
56,57000,19,36,41,0,16,36,42,21.0259,3731,0.0,0,0,0,0,0,0,0,0,-202415046,-402805404,11,3731,9,94,180,73
57,58000,19,36,42,0,16,36,43,21.015,3952,0.0,0,0,0,0,0,0,0,0,-202415904,-402805862,10,3952,9,94,179,200
58,59000,19,36,43,0,16,36,44,21.1876,4215,0.0,0,0,0,0,0,0,0,0,-202416801,-402806434,12,4215,9,94,177,6
59,60000,19,36,44,0,16,36,45,21.2975,4307,0.0,0,0,0,0,0,0,0,0,-202417736,-402807006,11,4307,9,94,176,194
60,61000,19,36,45,0,16,36,46,21.2986,4309,0.0,0,0,0,0,0,0,0,0,-202418689,-402807579,11,4309,9,100,169,189
61,62000,19,36,46,0,16,36,47,21.6281,4442,0.0,0,0,0,0,0,0,0,0,-202419643,-402808151,12,4442,9,100,174,189
62,63000,19,36,47,0,16,36,48,20.228,4591,0.0,0,0,0,0,0,0,0,0,-202420616,-402808761,16,4591,9,94,175,158
63,64000,19,36,48,0,16,36,49,20.192,4718,0.0,0,0,0,0,0,0,0,0,-202421627,-402809410,17,4718,9,94,172,10
64,65000,19,36,49,0,16,36,50,20.1933,4859,0.0,0,0,0,0,0,0,0,0,-202422676,-402810058,17,4859,9,94,175,106
65,66000,19,36,50,0,16,36,51,21.0156,5011,0.0,0,0,0,0,0,0,0,0,-202423744,-402810745,20,5011,9,100,178,178
66,67000,19,36,51,0,16,36,52,21.2275,5202,0.0,0,0,0,0,0,0,0,0,-202424869,-402811431,18,5202,9,100,177,3
67,68000,19,36,52,0,16,36,53,21.227,5396,0.0,0,0,0,0,0,0,0,0,-202426013,-402812156,18,5396,9,100,181,36
68,69000,19,36,53,0,16,36,54,21.064,5443,0.0,0,0,0,0,0,0,0,0,-202427177,-402812881,20,5443,9,100,177,9
69,70000,19,36,54,0,16,36,55,21.0661,5383,0.0,0,0,0,0,0,0,0,0,-202428340,-402813644,22,5383,9,100,177,244
70,71000,19,36,55,0,16,36,56,20.8243,5522,0.0,0,0,0,0,0,0,0,0,-202429504,-402814407,20,5522,9,110,175,113
71,72000,19,36,56,0,16,36,57,20.8239,5591,0.0,0,0,0,0,0,0,0,0,-202430706,-402815170,20,5591,9,110,177,53
72,73000,19,36,57,0,16,36,58,21.3435,5620,0.0,0,0,0,0,0,0,0,0,-202431907,-402815933,24,5620,9,100,176,163
73,74000,19,36,58,0,16,36,59,20.4324,5707,0.0,0,0,0,0,0,0,0,0,-202433109,-402816734,25,5707,9,100,177,103
74,75000,19,36,59,0,16,37,0,20.4315,5791,0.0,0,0,0,0,0,0,0,0,-202434329,-402817535,25,5791,9,94,174,9
75,76000,19,37,0,0,16,37,1,20.5638,5868,0.0,0,0,0,0,0,0,0,0,-202435588,-402818374,25,5868,9,94,173,27
76,77000,19,37,1,0,16,37,2,20.6107,5939,0.0,0,0,0,0,0,0,0,0,-202436847,-402819175,27,5939,9,100,170,142
77,78000,19,37,2,0,16,37,3,21.4082,6044,0.0,0,0,0,0,0,0,0,0,-202438125,-402820014,30,6044,9,100,170,4
78,79000,19,37,3,0,16,37,4,20.4932,6143,0.0,0,0,0,0,0,0,0,0,-202439441,-402820892,30,6143,9,100,165,28
79,80000,19,37,4,0,16,37,5,21.3609,6176,0.0,0,0,0,0,0,0,0,0,-202440757,-402821731,30,6176,9,100,174,218
80,81000,19,37,5,0,16,37,6,20.9975,6056,0.0,0,0,0,0,0,0,0,0,-202442073,-402822570,32,6056,9,100,172,101
81,82000,19,37,6,0,16,37,7,21.1471,5943,0.0,0,0,0,0,0,0,0,0,-202443332,-402823410,32,5943,9,100,176,54
82,83000,19,37,7,0,16,37,8,21.8409,5824,0.0,0,0,0,0,0,0,0,0,-202444572,-402824249,32,5824,9,100,174,12
83,84000,19,37,8,0,16,37,9,20.608,5704,0.0,0,0,0,0,0,0,0,0,-202445793,-402825050,30,5704,9,94,174,21
84,85000,19,37,9,0,16,37,10,21.2663,5604,0.0,0,0,0,0,0,0,0,0,-202446975,-402825851,25,5604,9,94,169,109
85,86000,19,37,10,0,16,37,11,21.2653,5485,0.0,0,0,0,0,0,0,0,0,-202448139,-402826614,22,5485,9,94,166,218
86,87000,19,37,11,0,16,37,12,21.0848,5380,0.0,0,0,0,0,0,0,0,0,-202449302,-402827377,18,5380,9,94,169,101
87,88000,19,37,12,0,16,37,13,21.0831,5261,0.0,0,0,0,0,0,0,0,0,-202450428,-402828102,18,5261,9,94,168,33
88,89000,19,37,13,0,16,37,14,20.5925,5217,0.0,0,0,0,0,0,0,0,0,-202451534,-402828865,17,5217,9,94,170,97
89,90000,19,37,14,0,16,37,15,21.4923,5222,0.0,0,0,0,0,0,0,0,0,-202452640,-402829589,16,5222,9,94,164,43
90,91000,19,37,15,0,16,37,16,21.493,5202,0.0,0,0,0,0,0,0,0,0,-202453746,-402830314,13,5202,9,94,169,193
91,92000,19,37,16,0,16,37,17,21.3359,5163,0.0,0,0,0,0,0,0,0,0,-202454853,-402831077,11,5163,9,94,167,9
92,93000,19,37,17,0,16,37,18,20.4953,5117,0.0,0,0,0,0,0,0,0,0,-202455940,-402831802,6,5117,9,104,176,131
93,94000,19,37,18,0,16,37,19,21.6395,5087,0.0,0,0,0,0,0,0,0,0,-202457027,-402832527,4,5087,9,104,177,24
94,95000,19,37,19,0,16,37,20,21.6377,5020,0.0,0,0,0,0,0,0,0,0,-202458114,-402833213,2,5020,9,104,176,137
95,96000,19,37,20,0,16,37,21,21.8807,5018,0.0,0,0,0,0,0,0,0,0,-202459182,-402833938,2,5018,9,104,175,107
96,97000,19,37,21,0,16,37,22,20.8985,5035,0.0,0,0,0,0,0,0,0,0,-202460250,-402834625,0,5035,9,104,174,151
97,98000,19,37,22,0,16,37,23,20.8992,5054,0.0,0,0,0,0,0,0,0,0,-202461338,-402835350,-1,5054,9,104,164,141
98,99000,19,37,23,0,16,37,24,20.6384,5035,0.0,0,0,0,0,0,0,0,0,-202462406,-402836036,-2,5035,9,104,165,115
99,100000,19,37,24,0,16,37,25,20.6386,5063,0.0,0,0,0,0,0,0,0,0,-202463493,-402836761,-2,5063,9,104,170,125
100,101000,19,37,25,0,16,37,26,21.6812,5085,0.0,0,0,0,0,0,0,0,0,-202464580,-402837486,-1,5085,9,104,170,126
101,102000,19,37,26,0,16,37,27,20.6569,5087,0.0,0,0,0,0,0,0,0,0,-202465667,-402838172,-1,5087,9,104,167,124
102,103000,19,37,27,0,16,37,28,21.2438,5091,0.0,0,0,0,0,0,0,0,0,-202466754,-402838897,-1,5091,9,104,170,87
103,104000,19,37,28,0,16,37,29,20.698,5115,0.0,0,0,0,0,0,0,0,0,-202467842,-402839622,0,5115,9,104,164,90
104,105000,19,37,29,0,16,37,30,20.6965,5111,0.0,0,0,0,0,0,0,0,0,-202468948,-402840347,0,5111,9,104,167,18
105,106000,19,37,30,0,16,37,31,21.3953,5081,0.0,0,0,0,0,0,0,0,0,-202470035,-402841072,0,5081,9,104,168,170
106,107000,19,37,31,0,16,37,32,21.3941,5050,0.0,0,0,0,0,0,0,0,0,-202471122,-402841796,-1,5050,9,104,165,61
107,108000,19,37,32,0,16,37,33,20.5837,5026,0.0,0,0,0,0,0,0,0,0,-202472190,-402842483,0,5026,9,104,171,27
108,109000,19,37,33,0,16,37,34,20.7601,4972,0.0,0,0,0,0,0,0,0,0,-202473258,-402843208,-1,4972,9,104,168,146
109,110000,19,37,34,0,16,37,35,21.2731,4967,0.0,0,0,0,0,0,0,0,0,-202474308,-402843894,-1,4967,9,104,164,168
110,111000,19,37,35,0,16,37,36,21.2718,4926,0.0,0,0,0,0,0,0,0,0,-202475357,-402844619,-2,4926,9,104,169,78
111,112000,19,37,36,0,16,37,37,21.2711,4909,0.0,0,0,0,0,0,0,0,0,-202476425,-402845306,-3,4909,9,105,169,56
112,113000,19,37,37,0,16,37,38,21.7953,4917,0.0,0,0,0,0,0,0,0,0,-202477474,-402845993,-4,4917,9,104,163,101
113,114000,19,37,38,0,16,37,39,20.7845,4928,0.0,0,0,0,0,0,0,0,0,-202478523,-402846679,-6,4928,9,104,165,154
114,115000,19,37,39,0,16,37,40,20.7669,4948,0.0,0,0,0,0,0,0,0,0,-202479553,-402847366,-6,4948,9,104,162,244
115,116000,19,37,40,0,16,37,41,20.7438,4959,0.0,0,0,0,0,0,0,0,0,-202480621,-402848052,-11,4959,9,105,166,19
116,117000,19,37,41,0,16,37,42,20.8539,4992,0.0,0,0,0,0,0,0,0,0,-202481689,-402848777,-12,4992,9,104,163,56
117,118000,19,37,42,0,16,37,43,20.8512,5007,0.0,0,0,0,0,0,0,0,0,-202482757,-402849464,-12,5007,9,104,161,98
118,119000,19,37,43,0,16,37,44,20.8616,5042,0.0,0,0,0,0,0,0,0,0,-202483825,-402850189,-12,5042,9,105,166,142
119,120000,19,37,44,0,16,37,45,20.8186,5074,0.0,0,0,0,0,0,0,0,0,-202484912,-402850875,-12,5074,9,104,167,199
120,121000,19,37,45,0,16,37,46,20.8209,5111,0.0,0,0,0,0,0,0,0,0,-202486000,-402851600,-15,5111,9,105,169,225
121,122000,19,37,46,0,16,37,47,20.8122,5161,0.0,0,0,0,0,0,0,0,0,-202487106,-402852325,-17,5161,9,104,168,4
122,123000,19,37,47,0,16,37,48,20.7383,5198,0.0,0,0,0,0,0,0,0,0,-202488212,-402853050,-20,5198,9,105,167,12
123,124000,19,37,48,0,16,37,49,20.8505,5215,0.0,0,0,0,0,0,0,0,0,-202489318,-402853813,-22,5215,9,105,166,198
124,125000,19,37,49,0,16,37,50,20.8498,5231,0.0,0,0,0,0,0,0,0,0,-202490444,-402854537,-22,5231,9,105,162,146
125,126000,19,37,50,0,16,37,51,20.8501,5268,0.0,0,0,0,0,0,0,0,0,-202491569,-402855262,-22,5268,9,104,163,136
126,127000,19,37,51,0,16,37,52,21.1941,5309,0.0,0,0,0,0,0,0,0,0,-202492713,-402855987,-22,5309,8,105,165,115
127,128000,19,37,52,0,16,37,53,21.1944,5381,0.0,0,0,0,0,0,0,0,0,-202493858,-402856750,-24,5381,8,105,167,118
128,129000,19,37,53,0,16,37,54,21.7531,5450,0.0,0,0,0,0,0,0,0,0,-202495021,-402857513,-24,5450,9,104,162,95
129,130000,19,37,54,0,16,37,55,21.7532,5511,0.0,0,0,0,0,0,0,0,0,-202496204,-402858276,-22,5511,9,94,164,30
130,131000,19,37,55,0,16,37,56,21.1084,5565,0.0,0,0,0,0,0,0,0,0,-202497386,-402859039,-18,5565,9,94,163,219
131,132000,19,37,56,0,16,37,57,21.1084,5606,0.0,0,0,0,0,0,0,0,0,-202498569,-402859840,-17,5606,9,94,164,85
132,133000,19,37,57,0,16,37,58,21.9892,5633,0.0,0,0,0,0,0,0,0,0,-202499771,-402860603,-15,5633,9,94,164,201
133,134000,19,37,58,0,16,37,59,21.161,5680,0.0,0,0,0,0,0,0,0,0,-202500991,-402861404,-13,5680,9,96,164,44
134,135000,19,37,59,0,16,38,0,21.1596,5694,0.0,0,0,0,0,0,0,0,0,-202502193,-402862205,-12,5694,9,94,164,90
135,136000,19,38,0,0,16,38,1,21.2188,5657,0.0,0,0,0,0,0,0,0,0,-202503414,-402863006,-10,5657,9,94,163,216
136,137000,19,38,1,0,16,38,2,21.1013,5667,0.0,0,0,0,0,0,0,0,0,-202504615,-402863807,-11,5667,9,104,164,9
137,138000,19,38,2,0,16,38,3,20.412,5681,0.0,0,0,0,0,0,0,0,0,-202505836,-402864608,-10,5681,9,104,164,38
138,139000,19,38,3,0,16,38,4,21.9734,5704,0.0,0,0,0,0,0,0,0,0,-202507057,-402865409,-8,5704,9,94,164,73
139,140000,19,38,4,0,16,38,5,21.5555,5722,0.0,0,0,0,0,0,0,0,0,-202508258,-402866210,-6,5722,8,104,167,141
140,141000,19,38,5,0,16,38,6,20.8454,5717,0.0,0,0,0,0,0,0,0,0,-202509479,-402867012,-6,5717,9,105,166,132
141,142000,19,38,6,0,16,38,7,20.8462,5718,0.0,0,0,0,0,0,0,0,0,-202510700,-402867813,-5,5718,9,104,162,134
142,143000,19,38,7,0,16,38,8,21.3944,5702,0.0,0,0,0,0,0,0,0,0,-202511920,-402868614,-4,5702,9,104,162,104
143,144000,19,38,8,0,16,38,9,20.4781,5715,0.0,0,0,0,0,0,0,0,0,-202513141,-402869415,-3,5715,9,104,163,132
144,145000,19,38,9,0,16,38,10,20.6173,5731,0.0,0,0,0,0,0,0,0,0,-202514362,-402870216,-3,5731,9,104,164,164
145,146000,19,38,10,0,16,38,11,20.6152,5763,0.0,0,0,0,0,0,0,0,0,-202515602,-402871017,-4,5763,9,104,167,208
146,147000,19,38,11,0,16,38,12,21.8698,5780,0.0,0,0,0,0,0,0,0,0,-202516841,-402871856,-5,5780,9,104,164,184
147,148000,19,38,12,0,16,38,13,20.4745,5802,0.0,0,0,0,0,0,0,0,0,-202518062,-402872657,-6,5802,9,104,160,227
148,149000,19,38,13,0,16,38,14,20.5868,5713,0.0,0,0,0,0,0,0,0,0,-202519283,-402873458,-6,5713,9,104,163,50
149,150000,19,38,14,0,16,38,15,20.4858,5646,0.0,0,0,0,0,0,0,0,0,-202520503,-402874259,-6,5646,9,104,162,172
150,151000,19,38,15,0,16,38,16,22.0494,5613,0.0,0,0,0,0,0,0,0,0,-202521705,-402875022,-6,5613,9,112,161,169
151,152000,19,38,16,0,16,38,17,21.5743,5598,0.0,0,0,0,0,0,0,0,0,-202522888,-402875823,-8,5598,9,112,161,175
152,153000,19,38,17,0,16,38,18,21.5745,5583,0.0,0,0,0,0,0,0,0,0,-202524089,-402876586,-6,5583,9,103,163,197
153,154000,19,38,18,0,16,38,19,21.58,5578,0.0,0,0,0,0,0,0,0,0,-202525272,-402877349,-4,5578,9,94,165,0
154,155000,19,38,19,0,16,38,20,21.586,5622,0.0,0,0,0,0,0,0,0,0,-202526473,-402878150,-3,5622,9,104,161,119
155,156000,19,38,20,0,16,38,21,21.9604,5654,0.0,0,0,0,0,0,0,0,0,-202527675,-402878952,-4,5654,9,104,163,203
156,157000,19,38,21,0,16,38,22,21.2226,5707,0.0,0,0,0,0,0,0,0,0,-202528877,-402879714,-4,5707,9,104,161,111
157,158000,19,38,22,0,16,38,23,21.2072,5733,0.0,0,0,0,0,0,0,0,0,-202530097,-402880554,-1,5733,9,94,161,117
158,159000,19,38,23,0,16,38,24,20.8193,5746,0.0,0,0,0,0,0,0,0,0,-202531318,-402881355,-1,5746,9,104,163,154
159,160000,19,38,24,0,16,38,25,20.8199,5737,0.0,0,0,0,0,0,0,0,0,-202532539,-402882118,1,5737,9,94,163,167
160,161000,19,38,25,0,16,38,26,21.5233,5707,0.0,0,0,0,0,0,0,0,0,-202533760,-402882957,4,5707,9,94,161,71
161,162000,19,38,26,0,16,38,27,21.5232,5683,0.0,0,0,0,0,0,0,0,0,-202534980,-402883720,5,5683,9,104,161,73
162,163000,19,38,27,0,16,38,28,21.521,5668,0.0,0,0,0,0,0,0,0,0,-202536182,-402884521,6,5668,9,94,161,54
163,164000,19,38,28,0,16,38,29,21.8286,5656,0.0,0,0,0,0,0,0,0,0,-202537384,-402885322,8,5656,9,94,160,51
164,165000,19,38,29,0,16,38,30,21.8296,5641,0.0,0,0,0,0,0,0,0,0,-202538585,-402886123,6,5641,9,94,164,39
165,166000,19,38,30,0,16,38,31,20.6288,5676,0.0,0,0,0,0,0,0,0,0,-202539806,-402886886,6,5676,9,104,164,157
166,167000,19,38,31,0,16,38,32,20.6976,5731,0.0,0,0,0,0,0,0,0,0,-202541027,-402887687,6,5731,9,104,164,11
167,168000,19,38,32,0,16,38,33,20.916,5744,0.0,0,0,0,0,0,0,0,0,-202542247,-402888488,6,5744,9,104,162,38
168,169000,19,38,33,0,16,38,34,21.8235,5717,0.0,0,0,0,0,0,0,0,0,-202543468,-402889289,8,5717,9,94,165,232
169,170000,19,38,34,0,16,38,35,21.8239,5696,0.0,0,0,0,0,0,0,0,0,-202544689,-402890090,11,5696,9,94,163,193
170,171000,19,38,35,0,16,38,36,20.7952,5685,0.0,0,0,0,0,0,0,0,0,-202545890,-402890930,10,5685,9,104,162,161
171,172000,19,38,36,0,16,38,37,20.795,5641,0.0,0,0,0,0,0,0,0,0,-202547111,-402891731,10,5641,9,104,162,73
172,173000,19,38,37,0,16,38,38,21.7414,5646,0.0,0,0,0,0,0,0,0,0,-202548313,-402892532,8,5646,9,104,161,100
173,174000,19,38,38,0,16,38,39,21.9821,5654,0.0,0,0,0,0,0,0,0,0,-202549533,-402893333,6,5654,9,104,165,114
175,176000,19,38,40,0,16,38,41,21.9531,5556,0.0,0,0,0,0,0,0,0,0,-202551918,-402894897,6,5556,9,104,160,12
176,177000,19,38,41,0,16,38,42,22.1535,5502,0.0,0,0,0,0,0,0,0,0,-202553100,-402895660,6,5502,9,104,162,237
177,178000,19,38,42,0,16,38,43,20.9939,5407,0.0,0,0,0,0,0,0,0,0,-202554264,-402896423,5,5407,9,104,163,142
178,179000,19,38,43,0,16,38,44,22.0375,5337,0.0,0,0,0,0,0,0,0,0,-202555408,-402897186,6,5337,9,104,161,116
179,180000,19,38,44,0,16,38,45,21.9267,5287,0.0,0,0,0,0,0,0,0,0,-202556533,-402897949,6,5287,9,104,161,151
180,181000,19,38,45,0,16,38,46,21.9291,5291,0.0,0,0,0,0,0,0,0,0,-202557678,-402898674,5,5291,9,104,160,56
181,182000,19,38,46,0,16,38,47,21.6384,5261,0.0,0,0,0,0,0,0,0,0,-202558803,-402899398,5,5261,9,104,162,168
183,184000,19,38,48,0,16,38,49,22.1173,5189,0.0,0,0,0,0,0,0,0,0,-202561073,-402900848,5,5189,9,104,164,93
184,185000,19,38,49,0,16,38,50,22.1572,5200,0.0,0,0,0,0,0,0,0,0,-202562179,-402901573,5,5200,9,94,162,41
185,186000,19,38,50,0,16,38,51,22.1899,5172,0.0,0,0,0,0,0,0,0,0,-202563304,-402902297,5,5172,9,94,160,159
187,188000,19,38,52,0,16,38,53,20.7883,5159,0.0,0,0,0,0,0,0,0,0,-202565536,-402903709,6,5159,9,94,161,24
188,189000,19,38,53,0,16,38,54,20.7565,5128,0.0,0,0,0,0,0,0,0,0,-202566623,-402904434,6,5128,9,104,161,183
190,191000,19,38,55,0,16,38,56,21.7475,4994,0.0,0,0,0,0,0,0,0,0,-202568798,-402905807,5,4994,9,104,164,154
191,192000,19,38,56,0,16,38,57,22.0047,4983,0.0,0,0,0,0,0,0,0,0,-202569866,-402906494,6,4983,9,94,163,135
192,193000,19,38,57,0,16,38,58,22.0069,4972,0.0,0,0,0,0,0,0,0,0,-202570915,-402907180,8,4972,9,94,160,146
193,194000,19,38,58,0,16,38,59,20.9508,4963,0.0,0,0,0,0,0,0,0,0,-202571983,-402907867,8,4963,9,94,163,140
194,195000,19,38,59,0,16,39,0,20.951,4954,0.0,0,0,0,0,0,0,0,0,-202573032,-402908554,8,4954,9,104,162,163
195,196000,19,39,0,0,16,39,1,21.3883,4974,0.0,0,0,0,0,0,0,0,0,-202574100,-402909240,10,4974,9,94,164,148
196,197000,19,39,1,0,16,39,2,21.3899,4987,0.0,0,0,0,0,0,0,0,0,-202575168,-402909927,11,4987,9,94,160,189
197,198000,19,39,2,0,16,39,3,21.1213,5004,0.0,0,0,0,0,0,0,0,0,-202576236,-402910614,12,5004,9,94,164,236
200,201000,19,39,5,0,16,39,6,21.5573,4817,0.0,0,0,0,0,0,0,0,0,-202579364,-402912673,11,4817,9,93,161,229
